FID,ID_Originak,Team,ID_Transek,ID_Titik,Filename,Latitude,Longitude,Lokasi,URL,Class_1,Class_2,Cluster
593,289,B,D3T3,D3T3-18,D3T3 (18).JPG,-0.083012,120.03587,Posona,https://lh3.googleusercontent.com/d/1Ds3bPFRGDYZ9cLlBP00bBOikVMguCP5z,Terumbu karang,Terumbu karang kondisi baik,2
594,290,B,D3T3,D3T3-19,D3T3 (19).JPG,-0.082991,120.0359,Posona,https://lh3.googleusercontent.com/d/1QQArogArFmeBRZ5QKeulrJXYXVAu0TmM,Terumbu karang,Terumbu karang kondisi baik,2
595,291,B,D3T3,D3T3-20,D3T3 (20).JPG,-0.08297,120.035929,Posona,https://lh3.googleusercontent.com/d/13Zjy0SPVrpwhOHOS71DGHIre_ywuNIRt,Terumbu karang,Bleaching,2
596,292,B,D3T3,D3T3-21,D3T3 (21).JPG,-0.08295,120.035959,Posona,https://lh3.googleusercontent.com/d/1ErB9TD12zCfFPFRj1B794x2mopRyz4li,Terumbu karang,Terumbu karang kondisi baik,2
597,293,B,D3T3,D3T3-22,D3T3 (22).JPG,-0.082929,120.035988,Posona,https://lh3.googleusercontent.com/d/1gudXeCAxA9rTZq_oc7x0ivnJGUgJKDyj,Terumbu karang,Terumbu karang kondisi baik,2
598,294,B,D3T3,D3T3-23,D3T3 (23).JPG,-0.082908,120.036018,Posona,https://lh3.googleusercontent.com/d/1nIKCnutxXodwPN4SWUTs88Oz7q5IQzO7,Terumbu karang,Terumbu karang kondisi baik,2
599,295,B,D3T3,D3T3-24,D3T3 (24).JPG,-0.082888,120.036047,Posona,https://lh3.googleusercontent.com/d/12GHe1fuwS87YxAxSRqFtbYS4Nje7_USi,Terumbu karang,Terumbu karang kondisi baik,2
600,296,B,D3T3,D3T3-25,D3T3 (25).JPG,-0.082867,120.036076,Posona,https://lh3.googleusercontent.com/d/1ye5crqboshSduy6ju37LdWq9mQ7lI9Y0,Terumbu karang,Terumbu karang kondisi baik,2
601,297,B,D3T3,D3T3-26,D3T3 (26).JPG,-0.082867,120.036076,Posona,https://lh3.googleusercontent.com/d/190l0WSJxud3wzug5MogXc7gVtah2EtLg,Terumbu karang,Terumbu karang kondisi baik,2
602,298,B,D3T4,D3T4-1,D3T4 (1).JPG,-0.083254,120.035332,Posona,https://lh3.googleusercontent.com/d/1kNe5k96ejrfdcGiYOzAKHhJ4eC20JH-t,Terumbu karang,Terumbu karang kondisi baik,2
603,299,B,D3T4,D3T4-2,D3T4 (2).JPG,-0.083247,120.035297,Posona,https://lh3.googleusercontent.com/d/1UKB05MFaMCtMcQQn-fjQXY8SxgUHKS03,Terumbu karang,Terumbu karang kondisi baik,2
604,300,B,D3T4,D3T4-3,D3T4 (3).JPG,-0.083241,120.035262,Posona,https://lh3.googleusercontent.com/d/1-U1DACllaam9lM63EqrG41AOZY0kbGvu,Terumbu karang,Terumbu karang kondisi baik,2
605,301,B,D3T4,D3T4-4,D3T4 (4).JPG,-0.083235,120.035226,Posona,https://lh3.googleusercontent.com/d/1znb3_6G_04M5iKj0Jy32bLBPdtynFvL9,Terumbu karang,Terumbu karang kondisi baik,2
606,302,B,D3T4,D3T4-5,D3T4 (5).JPG,-0.083228,120.035191,Posona,https://lh3.googleusercontent.com/d/1zFRHECHouk9h4MiygbPhKICGYHF6j_Gu,Terumbu karang,Terumbu karang kondisi baik,2
607,303,B,D3T4,D3T4-6,D3T4 (6).JPG,-0.083222,120.035155,Posona,https://lh3.googleusercontent.com/d/1MqnVU5-srBOhQuNSvSQbxA1teeq6PuFE,Terumbu karang,Terumbu karang kondisi baik,2
608,304,B,D3T4,D3T4-7,D3T4 (7).JPG,-0.083216,120.03512,Posona,https://lh3.googleusercontent.com/d/1N9z-9vxITLm7NR3vzxU204VPmnw4bTx1,Terumbu karang,Terumbu karang kondisi baik,2
609,305,B,D3T4,D3T4-8,D3T4 (8).JPG,-0.08321,120.035085,Posona,https://lh3.googleusercontent.com/d/1sbMbEoW-Mh-YFo0Gcb_CR8_z3BTQP6b_,Substrat terbuka,Substrat terbuka,2
610,306,B,D3T4,D3T4-9,D3T4 (9).JPG,-0.083203,120.035049,Posona,https://lh3.googleusercontent.com/d/17Hmxbk3oZZNMKFAngxbwXZHMzbn38pdR,Substrat terbuka,Substrat terbuka,2
611,307,B,D3T4,D3T4-10,D3T4 (10).JPG,-0.083197,120.035014,Posona,https://lh3.googleusercontent.com/d/16vv8HBH8l-0M9gtu2iVgmrn6rNjK-01q,Substrat terbuka,Substrat terbuka,2
612,308,B,D3T4,D3T4-11,D3T4 (11).JPG,-0.083191,120.034979,Posona,https://lh3.googleusercontent.com/d/15zYkMtsXpl1ywRCPp-Xq0QlIQr36pcj9,Substrat terbuka,Double,2
613,309,B,D3T4,D3T4-12,D3T4 (12).JPG,-0.083185,120.034943,Posona,https://lh3.googleusercontent.com/d/1uW9oho-oRN6DHDu59kin0mWseNMwtIK_,Substrat terbuka,Substrat terbuka,2
614,310,B,D3T4,D3T4-13,D3T4 (13).JPG,-0.083178,120.034908,Posona,https://lh3.googleusercontent.com/d/1mUVLSX8tr6wsrLbv8zu3M88dzjmPQuhH,Substrat terbuka,Substrat terbuka,2
615,311,B,D3T4,D3T4-14,D3T4 (14).JPG,-0.083172,120.034873,Posona,https://lh3.googleusercontent.com/d/18gcV7KgST3OaWXbIEcvm_XhCHO9R0CIl,Substrat terbuka,Substrat terbuka,2
616,312,B,D3T4,D3T4-15,D3T4 (15).JPG,-0.083166,120.034837,Posona,https://lh3.googleusercontent.com/d/1u5D30vMBCeQPcsEC7Xo4bDpwoHEL1Kxn,Terumbu karang,Terumbu karang kondisi baik,2
617,313,B,D3T4,D3T4-16,D3T4 (16).JPG,-0.083159,120.034802,Posona,https://lh3.googleusercontent.com/d/1zh68zdAk6CfcjF--Sa55EilxnJGWfyqI,Padang lamun,Lamun,2
618,314,B,D3T4,D3T4-17,D3T4 (17).JPG,-0.083153,120.034767,Posona,https://lh3.googleusercontent.com/d/1WCRioJR-Cpm-Iufwcog3MqlujXBjL6vt,Terumbu karang,Terumbu karang kondisi baik,2
619,315,B,D3T4,D3T4-18,D3T4 (18).JPG,-0.083147,120.034731,Posona,https://lh3.googleusercontent.com/d/1iq-qsfXfZdHMcRVlYn5KNvgQcwJnF_ss,Terumbu karang,Terumbu karang kondisi baik,2
620,316,B,D3T4,D3T4-19,D3T4 (19).JPG,-0.083141,120.034696,Posona,https://lh3.googleusercontent.com/d/171Wl6U6TotHx2bVtLb7uwN47LnTRykzh,Padang lamun,Low-visibility,2
621,317,B,D3T4,D3T4-20,D3T4 (20).JPG,-0.083137,120.034678,Posona,https://lh3.googleusercontent.com/d/17b4UDkBb6FwkhWuhWuYmS0ig_p9yh8zZ,Substrat terbuka,Low-visibility,2
622,318,B,D3T4,D3T4-21,D3T4 (21).JPG,-0.083134,120.034661,Posona,https://lh3.googleusercontent.com/d/1PdyPB0kOza7uiMnLdwQUooym_b9TSRl5,Substrat terbuka,Low-visibility,2
623,319,B,D3T4,D3T4-22,D3T4 (22).JPG,-0.083131,120.034643,Posona,https://lh3.googleusercontent.com/d/1URNqHAodu86iuhMQekjBB9EfdYR3B3ki,Substrat terbuka,Low-visibility,2
624,320,B,D3T4,D3T4-23,D3T4 (23).JPG,-0.083128,120.034625,Posona,https://lh3.googleusercontent.com/d/18_rj502QeOaARaQ6qSLdL5WRM8HljIWh,Substrat terbuka,Low-visibility,2
625,321,B,D3T4,D3T4-24,D3T4 (24).JPG,-0.083125,120.034607,Posona,https://lh3.googleusercontent.com/d/1R3NA4g1sfKypZZ86lvj8vsVEJg3oW9p8,Substrat terbuka,Low-visibility,2
626,322,B,D3T4,D3T4-25,D3T4 (25).JPG,-0.083122,120.03459,Posona,https://lh3.googleusercontent.com/d/1bHFqWaIE5EtaeMNJeYMHq8i-ywWH428M,Substrat terbuka,Low-visibility,2
627,323,B,D3T4,D3T4-26,D3T4 (26).JPG,-0.083119,120.034572,Posona,https://lh3.googleusercontent.com/d/1EM23FpdKGktYYauXp4kg2mxKuvIuSsE0,Substrat terbuka,Low-visibility,2
628,324,B,D3T4,D3T4-27,D3T4 (27).JPG,-0.083115,120.034554,Posona,https://lh3.googleusercontent.com/d/1BOTmnq37wSGjUnF0sZiHlElPuWNKZJam,Padang lamun,Low-visibility,2
629,325,B,D3T4,D3T4-28,D3T4 (28).JPG,-0.083112,120.034537,Posona,https://lh3.googleusercontent.com/d/1ptRJ9_nnOxOwva4Qge4Ysa8UsxaLn5Ok,Substrat terbuka,Substrat terbuka,2
630,326,B,D3T4,D3T4-29,D3T4 (29).JPG,-0.083109,120.034519,Posona,https://lh3.googleusercontent.com/d/1Rgo7QtQI7pycDaALt7QdtgFl-ShR8du3,Substrat terbuka,Substrat terbuka,2
631,327,B,D3T4,D3T4-30,D3T4 (30).JPG,-0.083106,120.034501,Posona,https://lh3.googleusercontent.com/d/1UFG7h1oMbMjmAKumRiSomAO6UtyQ_-Zh,Padang lamun,Lamun,2
632,328,B,D3T4,D3T4-31,D3T4 (31).JPG,-0.083103,120.034484,Posona,https://lh3.googleusercontent.com/d/17Szgt-Bfo2aLUn6eSV-6fND-rmpnsCO0,Padang lamun,Lamun,2
633,329,B,D3T4,D3T4-32,D3T4 (32).JPG,-0.0831,120.034466,Posona,https://lh3.googleusercontent.com/d/18iNjP29IxA_IffYP3ZUn_PT28M8wQUxW,Substrat terbuka,Low-visibility,2
634,330,B,D3T4,D3T4-33,D3T4 (33).JPG,-0.083097,120.034448,Posona,https://lh3.googleusercontent.com/d/1BSvBCzD5bvX5-A8f7IlTZXSRS_MyCSBv,Substrat terbuka,Substrat terbuka,2
635,331,B,D3T4,D3T4-34,D3T4 (34).JPG,-0.083094,120.034431,Posona,https://lh3.googleusercontent.com/d/1Lc6dhidqnBR0b-sv4ci4NFHdslE_koTj,Substrat terbuka,Double,2
636,332,B,D3T5,D3T5-1,D3T5 (1).JPG,-0.073266,120.034731,Posona,https://lh3.googleusercontent.com/d/19egWtSGvJQZ3dH67ZL6wjEAwvTOM3Keh,Terumbu karang,Bleaching,1
637,333,B,D3T5,D3T5-2,D3T5 (2).JPG,-0.073266,120.034695,Posona,https://lh3.googleusercontent.com/d/1LCAbaoaDpCDTBFoaQNRzoLD1MG9ZYtLk,Padang lamun,Padang lamun campur rumput laut,1
638,334,B,D3T5,D3T5-3,D3T5 (3).JPG,-0.073266,120.034659,Posona,https://lh3.googleusercontent.com/d/1KaHRDPjE_sDx1H5dwvVgB8Q7Lj7CZFAp,Padang lamun,Padang lamun campur rumput laut,1
639,335,B,D3T5,D3T5-4,D3T5 (4).JPG,-0.073266,120.034623,Posona,https://lh3.googleusercontent.com/d/1weuuNdKfis6Bj1hi56dBZyxAcC_jY_M6,Padang lamun,Padang lamun campur rumput laut,1
640,336,B,D3T5,D3T5-5,D3T5 (5).JPG,-0.073266,120.034587,Posona,https://lh3.googleusercontent.com/d/1w-mtnwL_J1VL9QYgj78EDdy_VjD2-kHj,Terumbu karang,Bleaching,1
641,337,B,D3T5,D3T5-6,D3T5 (6).JPG,-0.073266,120.034552,Posona,https://lh3.googleusercontent.com/d/1FTDb4lw2iNcf7ORrT9jNtoKQFZSOdXVh,Terumbu karang,Bleaching,1
642,338,B,D3T5,D3T5-7,D3T5 (7).JPG,-0.073266,120.034516,Posona,https://lh3.googleusercontent.com/d/1hGlSuioU2AOAFnRixJoA3m4tY6k3zKVh,Padang lamun,Lamun,1
643,339,B,D3T5,D3T5-8,D3T5 (8).JPG,-0.073266,120.03448,Posona,https://lh3.googleusercontent.com/d/1OZ6tvbQcBRit9-xC5nq5PM8T_UxaIBVV,Terumbu karang,Bleaching,1
644,340,B,D3T5,D3T5-9,D3T5 (9).JPG,-0.073266,120.034444,Posona,https://lh3.googleusercontent.com/d/135fnUxCNBPBfXTl4Aosu8wUiRZQgyyo9,Terumbu karang,Bleaching,1
645,341,B,D3T5,D3T5-10,D3T5 (10).JPG,-0.073266,120.034408,Posona,https://lh3.googleusercontent.com/d/1oDILuDWjGeKorOb7_nz0WIcYqPy_ZdMx,Makroalga,Rumput laut,1
646,342,B,D3T5,D3T5-11,D3T5 (11).JPG,-0.073266,120.034372,Posona,https://lh3.googleusercontent.com/d/1c6JGa8g4Pl6emlbjhgqHfTnlZp4vUBQR,Terumbu karang,Bleaching,1
647,343,B,D3T5,D3T5-12,D3T5 (12).JPG,-0.073266,120.034336,Posona,https://lh3.googleusercontent.com/d/18aFD4Yd04JP8jL_4gM-LAdg7z3hXg4Kl,Substrat terbuka,Substrat terbuka,1
648,344,B,D3T5,D3T5-13,D3T5 (13).JPG,-0.073266,120.0343,Posona,https://lh3.googleusercontent.com/d/18iyY8dCBJUVHjLvzhR5onjRf1sXV-D8-,Terumbu karang,Bleaching,1
649,345,B,D3T5,D3T5-14,D3T5 (14).JPG,-0.073266,120.034264,Posona,https://lh3.googleusercontent.com/d/1I5L1iazU6wORLag01lAzgSi--Qt32NHt,Terumbu karang,Bleaching,1
650,346,B,D3T5,D3T5-15,D3T5 (15).JPG,-0.073266,120.034228,Posona,https://lh3.googleusercontent.com/d/1S26rdRIJ2wTV2v_UkZkQSgaK7s4tKXAp,Terumbu karang,Terumbu karang kondisi baik,1
651,347,B,D3T5,D3T5-16,D3T5 (16).JPG,-0.073266,120.034193,Posona,https://lh3.googleusercontent.com/d/1zxaXq5qYypu6G2CEvnmV27cWXDNeP9xd,Terumbu karang,Terumbu karang kondisi baik,1
652,348,B,D3T5,D3T5-17,D3T5 (17).JPG,-0.073266,120.034157,Posona,https://lh3.googleusercontent.com/d/1MtIsx6pfwNmB57TtTvgEgira9Z39Nzj_,Terumbu karang,Terumbu karang kondisi baik,1
653,349,B,D3T5,D3T5-18,D3T5 (18).JPG,-0.073266,120.034121,Posona,https://lh3.googleusercontent.com/d/15aM8Sx7yyfviHm5I2d1Pc4aBydMZCqYB,Terumbu karang,Bleaching,1
654,350,B,D3T5,D3T5-19,D3T5 (19).JPG,-0.073266,120.034085,Posona,https://lh3.googleusercontent.com/d/1IoC36wVZuNexwuQvk2IlUKhhU9q6ngFW,Terumbu karang,Bleaching,1
655,351,B,D3T5,D3T5-20,D3T5 (20).JPG,-0.073266,120.034049,Posona,https://lh3.googleusercontent.com/d/1GZdqsi9zJYYwRBkEUDdQb6HAJkNvISKY,Terumbu karang,Bleaching,1
656,352,B,D3T5,D3T5-21,D3T5 (21).JPG,-0.073266,120.034013,Posona,https://lh3.googleusercontent.com/d/1ryKgkXFQgZvtcACas_qMRX__qIpZfMED,Makroalga,Rumput laut,1
657,353,B,D3T6,D3T6-1,D3T6 (1).JPG,-0.072697,120.034396,Posona,https://lh3.googleusercontent.com/d/1cLhzVwNq82kI9LR8XXq8GZfAEAzhOntM,Padang lamun,Lamun,1
658,354,B,D3T6,D3T6-2,D3T6 (2).JPG,-0.072697,120.034431,Posona,https://lh3.googleusercontent.com/d/1FbdouH7gIpdRafGMEfPLk-B5L1V8QgQs,Padang lamun,Lamun,1
659,355,B,D3T6,D3T6-3,D3T6 (3).JPG,-0.072697,120.034467,Posona,https://lh3.googleusercontent.com/d/1hwKJE9P6tKlccfzWWxbO4Q8kkDqbPauy,Padang lamun,Lamun,1
660,356,B,D3T6,D3T6-4,D3T6 (4).JPG,-0.072697,120.034503,Posona,https://lh3.googleusercontent.com/d/1pGuu6MuWd8b4pmw78OQX---qZyrtCzWO,Terumbu karang,Bleaching,1
661,357,B,D3T6,D3T6-5,D3T6 (5).JPG,-0.072697,120.034539,Posona,https://lh3.googleusercontent.com/d/14fr1rXloBJfc15vGJMh_y3g0asjj792L,Padang lamun,Padang lamun campur rumput laut,1
662,358,B,D3T6,D3T6-6,D3T6 (6).JPG,-0.072697,120.034575,Posona,https://lh3.googleusercontent.com/d/15d0bM99bMdohBIpTPAMgjg9uxhQ4NfMI,Padang lamun,Lamun,1
663,359,B,D3T6,D3T6-7,D3T6 (7).JPG,-0.072697,120.034611,Posona,https://lh3.googleusercontent.com/d/1ItHH4JOYDafg57WsIIZnZK_6ExL63qsf,Padang lamun,Padang lamun campur rumput laut,1
664,360,B,D3T6,D3T6-8,D3T6 (8).JPG,-0.072697,120.034647,Posona,https://lh3.googleusercontent.com/d/1mfg7Cb_ZFUC5RvBhGKuVOEn8i9hXNpQQ,Substrat terbuka,Pecahan karang,1
665,361,B,D3T6,D3T6-9,D3T6 (9).JPG,-0.072697,120.034683,Posona,https://lh3.googleusercontent.com/d/1_JP0WN_-jzIWfhn-6cIOaP_sEKl3zdD7,Substrat terbuka,Pecahan karang,1
666,362,B,D3T6,D3T6-10,D3T6 (10).JPG,-0.072697,120.034719,Posona,https://lh3.googleusercontent.com/d/19URveozt5lJ_-nbTtHA37BqxnLs6r95J,Padang lamun,Padang lamun campur rumput laut,1
667,363,B,D3T6,D3T6-11,D3T6 (11).JPG,-0.072697,120.034755,Posona,https://lh3.googleusercontent.com/d/1ZmHmmFLsTDEUJb96AXY2SJKhjpxQaiFU,Padang lamun,Padang lamun campur rumput laut,1
668,364,B,D3T6,D3T6-12,D3T6 (12).JPG,-0.072697,120.03479,Posona,https://lh3.googleusercontent.com/d/1g0gReD7rCI-lKlNl8hJqhgjjmyGZd5WR,Padang lamun,Padang lamun campur rumput laut,1
669,365,B,D3T6,D3T6-13,D3T6 (13).JPG,-0.072697,120.034826,Posona,https://lh3.googleusercontent.com/d/13k65AARM2o3QRHFxNeatmoQWO7g1cTUl,Padang lamun,Padang lamun campur rumput laut,1
670,366,B,D3T6,D3T6-14,D3T6 (14).JPG,-0.072697,120.034862,Posona,https://lh3.googleusercontent.com/d/1de-nxtQSAwlAAYp_SIb5BKK01FeCBBAW,Padang lamun,Padang lamun campur rumput laut,1
671,367,B,D3T6,D3T6-15,D3T6 (15).JPG,-0.072697,120.034898,Posona,https://lh3.googleusercontent.com/d/1QQ1e5qxGe1AMQnjdwXuD8wPJEiRGq17L,Padang lamun,Padang lamun campur rumput laut,1
672,368,B,D3T6,D3T6-16,D3T6 (16).JPG,-0.072697,120.034934,Posona,https://lh3.googleusercontent.com/d/1sgLEJ0HEzIh0naPNIhdEv2V6NMAR_Btr,Padang lamun,Padang lamun campur rumput laut,1
673,369,B,D3T6,D3T6-17,D3T6 (17).JPG,-0.072697,120.03497,Posona,https://lh3.googleusercontent.com/d/105USf1oWAuYjYWQuUbB28DelcbfiWTfx,Padang lamun,Padang lamun campur rumput laut,1
674,370,B,D3T6,D3T6-18,D3T6 (18).JPG,-0.072697,120.035006,Posona,https://lh3.googleusercontent.com/d/1jaAWrdl-GTJYqZPH2hX0ogfwqdBO97t_,Padang lamun,Lamun,1
675,371,B,D3T6,D3T6-19,D3T6 (19).JPG,-0.072697,120.035042,Posona,https://lh3.googleusercontent.com/d/1_dbw7K0n0pe5qvzZwfGGb15MhMYQwW_8,Padang lamun,Padang lamun campur rumput laut,1
676,372,B,D3T6,D3T6-20,D3T6 (20).JPG,-0.072697,120.035078,Posona,https://lh3.googleusercontent.com/d/15BOCod4n4hGlBPKG-Yi_NC0I1OYr_CnI,Padang lamun,Padang lamun campur rumput laut,1
677,373,B,D3T6,D3T6-21,D3T6 (21).JPG,-0.072697,120.035114,Posona,https://lh3.googleusercontent.com/d/1dopqdX7zi5vsk6GNiqhmghZP7P_pPJAu,Padang lamun,Padang lamun campur rumput laut,1
678,374,B,D3T7,D3T7-1,D3T7 (1).JPG,-0.072597,120.035174,Posona,https://lh3.googleusercontent.com/d/1S1LUBVqvVaetzODWdA-1P6UstbY7UoOo,Padang lamun,Padang lamun campur rumput laut,1
679,375,B,D3T7,D3T7-2,D3T7 (2).JPG,-0.07257,120.035197,Posona,https://lh3.googleusercontent.com/d/118KFe3p1J4qxvsB-CdIqyxL3BbGi-26F,Padang lamun,Padang lamun campur rumput laut,1
680,376,B,D3T7,D3T7-3,D3T7 (3).JPG,-0.072542,120.03522,Posona,https://lh3.googleusercontent.com/d/1UchJzMzj1cTlslat-6OUqy-jhA2Oprmq,Padang lamun,Padang lamun campur rumput laut,1
681,377,B,D3T7,D3T7-4,D3T7 (4).JPG,-0.072514,120.035243,Posona,https://lh3.googleusercontent.com/d/1Phjml3MTkqIwBT6e3V1g-JczxDaxYavs,Padang lamun,Padang lamun campur rumput laut,1
682,378,B,D3T7,D3T7-5,D3T7 (5).JPG,-0.072486,120.035266,Posona,https://lh3.googleusercontent.com/d/15qqjIOg4y4zY-DwyRMWaiqiFH7b-cSBH,Terumbu karang,Bleaching,1
683,379,B,D3T7,D3T7-6,D3T7 (6).JPG,-0.072459,120.035289,Posona,https://lh3.googleusercontent.com/d/1wa6g0wQKc7e8tRummWdhhGGUqqH-nfTg,Padang lamun,Padang lamun campur rumput laut,1
684,380,B,D3T7,D3T7-7,D3T7 (7).JPG,-0.072431,120.035312,Posona,https://lh3.googleusercontent.com/d/1-leJVv-Lyy0kIj-WLmA2VBrgDWWAAhyp,Padang lamun,Padang lamun campur rumput laut,1
685,381,B,D3T7,D3T7-8,D3T7 (8).JPG,-0.072403,120.035335,Posona,https://lh3.googleusercontent.com/d/1i-ARn-dB5Xylv_fCfzYE1F1_xPalm2he,Padang lamun,Padang lamun campur rumput laut,1
686,382,B,D3T7,D3T7-9,D3T7 (9).JPG,-0.072376,120.035358,Posona,https://lh3.googleusercontent.com/d/1EXUeVChLJ-WwwiEUVsM1oRf95vC7sTPg,Padang lamun,Padang lamun campur rumput laut,1
687,383,B,D3T7,D3T7-10,D3T7 (10).JPG,-0.072348,120.035381,Posona,https://lh3.googleusercontent.com/d/1nwMB_RQfCvu640dZwnyFeahYIWqI32_g,Padang lamun,Padang lamun campur rumput laut,1
688,384,B,D3T7,D3T7-11,D3T7 (11).JPG,-0.07232,120.035404,Posona,https://lh3.googleusercontent.com/d/1FS1RbmqWGLHrrhNXZWLbtYib34P7HyEO,Padang lamun,Padang lamun campur rumput laut,1
689,385,B,D3T7,D3T7-12,D3T7 (12).JPG,-0.072293,120.035428,Posona,https://lh3.googleusercontent.com/d/1VB-Qj31LNx_zOdSrP7zdPP1bqbgI1W-j,Padang lamun,Padang lamun campur rumput laut,1
690,386,B,D3T7,D3T7-13,D3T7 (13).JPG,-0.072265,120.035451,Posona,https://lh3.googleusercontent.com/d/11Xa-2ar-kw0VHDLJLWw3qHJLTm6B-IT_,Padang lamun,Padang lamun campur rumput laut,1
691,387,B,D3T7,D3T7-14,D3T7 (14).JPG,-0.072237,120.035474,Posona,https://lh3.googleusercontent.com/d/1GRLgsBk5AOcCcNtsNzYWKwdD6zM5qoQm,Padang lamun,Padang lamun campur rumput laut,1
692,388,B,D3T7,D3T7-15,D3T7 (15).JPG,-0.07221,120.035497,Posona,https://lh3.googleusercontent.com/d/11RacQvu2IgNJ-OJdBee-E9jav7uu6tnG,Padang lamun,Padang lamun campur rumput laut,1
693,389,B,D3T7,D3T7-16,D3T7 (16).JPG,-0.072182,120.03552,Posona,https://lh3.googleusercontent.com/d/1T8slmVG-PQoe9z4Bvo9hgYgUACQbnRVp,Terumbu karang,Bleaching,1
694,390,B,D3T7,D3T7-17,D3T7 (17).JPG,-0.072154,120.035543,Posona,https://lh3.googleusercontent.com/d/1f4EAVzjXi46TDvL1DGSEk1Pz7Q7roDfO,Padang lamun,Padang lamun campur rumput laut,1
695,391,B,D3T7,D3T7-18,D3T7 (18).JPG,-0.072127,120.035566,Posona,https://lh3.googleusercontent.com/d/1vvsmtk0bfLQu-0idjUXBgsTmKz-rJ9-v,Padang lamun,Padang lamun campur rumput laut,1
696,392,B,D3T7,D3T7-19,D3T7 (19).JPG,-0.072099,120.035589,Posona,https://lh3.googleusercontent.com/d/1GwFwC0ov3SJAb6FRmR57qgh25T8TFZji,Padang lamun,Padang lamun campur rumput laut,1
697,393,B,D3T7,D3T7-20,D3T7 (20).JPG,-0.072071,120.035612,Posona,https://lh3.googleusercontent.com/d/1gaZV4Kqi_RdSOeTJM3fPtn74CxK7NsT2,Terumbu karang,Bleaching,1
698,394,B,D3T7,D3T7-21,D3T7 (21).JPG,-0.072044,120.035635,Posona,https://lh3.googleusercontent.com/d/1a_v1QA50kyOqhODY_oyrUfSuEzBoJWHL,Terumbu karang,Bleaching,1
699,395,B,D3T7,D3T7-22,D3T7 (22).JPG,-0.072016,120.035658,Posona,https://lh3.googleusercontent.com/d/19D-CK_dTl3rLrr1IHrPdxNlKyGx_v-vv,Terumbu karang,Bleaching,1
700,396,B,D3T7,D3T7-23,D3T7 (23).JPG,-0.071988,120.035681,Posona,https://lh3.googleusercontent.com/d/1NAirz0cOmRHZ_VxmIjwVhh2cIrfT77cI,Terumbu karang,Bleaching,1
701,397,B,D3T7,D3T7-24,D3T7 (24).JPG,-0.07196,120.035704,Posona,https://lh3.googleusercontent.com/d/1Fkwj3yA8Az9aaqKSc57fLmExs8X5Atv4,Padang lamun,Padang lamun campur rumput laut,1
702,398,B,D3T7,D3T7-25,D3T7 (25).JPG,-0.071933,120.035728,Posona,https://lh3.googleusercontent.com/d/16eYkd8R5nIZK50j_h01HBP7TC3sxPX-F,Terumbu karang,Bleaching,1
703,399,B,D3T7,D3T7-26,D3T7 (26).JPG,-0.071905,120.035751,Posona,https://lh3.googleusercontent.com/d/1uDR1ZuBLjYUKewWhxFmqtXNADtGWrDZg,Terumbu karang,Bleaching,1
704,400,B,D4T1,D4T1-1,D4T1 (1).JPG,-0.111278,120.042787,Posona,https://lh3.googleusercontent.com/d/11uxyRnqehq_ezcC3SHW3nPEaSLSjK7aU,Padang lamun,Lamun,4
705,401,B,D4T1,D4T1-2,D4T1 (2).JPG,-0.111314,120.042793,Posona,https://lh3.googleusercontent.com/d/1HeJuXOKeW2GKc-t9uYAsMCplTIPlpTwH,Padang lamun,Lamun,4
706,402,B,D4T1,D4T1-3,D4T1 (3).JPG,-0.11135,120.042799,Posona,https://lh3.googleusercontent.com/d/1VESp7tvV02eVf24BHVuCLoLLH-YROv-s,Padang lamun,Lamun,4
707,403,B,D4T1,D4T1-4,D4T1 (4).JPG,-0.111385,120.042805,Posona,https://lh3.googleusercontent.com/d/1LkEQIxngrnPRCwRAfEriWawA5Jlj-_yQ,Padang lamun,Lamun,4
708,404,B,D4T1,D4T1-5,D4T1 (5).JPG,-0.111421,120.042812,Posona,https://lh3.googleusercontent.com/d/1wZlDBiTjDehAeDwZB4VnNTOQARfW6xIw,Padang lamun,Lamun,4
709,405,B,D4T1,D4T1-6,D4T1 (6).JPG,-0.111456,120.042818,Posona,https://lh3.googleusercontent.com/d/1sJR_-uHRqn1my2IRq4a2JAEyXpENmRTo,Padang lamun,Lamun,4
710,406,B,D4T1,D4T1-7,D4T1 (7).JPG,-0.111492,120.042824,Posona,https://lh3.googleusercontent.com/d/1tHMzwWyWJPgREN79aXl9aoand6qXzFJS,Padang lamun,Lamun,4
711,407,B,D4T1,D4T1-8,D4T1 (8).JPG,-0.111527,120.04283,Posona,https://lh3.googleusercontent.com/d/1xpCpywWotqj0nhFCRGfnaWmjZ2bJ6IjY,Padang lamun,Lamun,4
712,408,B,D4T1,D4T1-9,D4T1 (9).JPG,-0.111563,120.042837,Posona,https://lh3.googleusercontent.com/d/1KwEyshiD-63A3RZLu63RfD5i2eR493nt,Terumbu karang,Bleaching,4
713,409,B,D4T1,D4T1-10,D4T1 (10).JPG,-0.111599,120.042843,Posona,https://lh3.googleusercontent.com/d/1DwtK0-DTeVZqLuDEVAdUzvMs_FDiZN1T,Substrat terbuka,Pecahan karang,4
714,410,B,D4T1,D4T1-11,D4T1 (11).JPG,-0.111634,120.042849,Posona,https://lh3.googleusercontent.com/d/1WDl_6s-ZkjhwK1YlnZS5zNDLtOmULk9_,Terumbu karang,Bleaching,4
